ID,Standard_Age,Site_Name,variable,Latitude,Longitude,Location,Sampling,Loc_Samp_NO,Loc_Samp_ALL,Earliest_Year,Most_Recent_Year,Early_Age,Late_Age,Time_Unit,Country,Title,Authors,DOI,file_dir
392.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,379,2,9,1757.0,1986.0,0.000193,0.0, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-11-2015flood.txt
393.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Cave KNI-51,"['##"" in columns one and two.', '## sampleID\tStalagmite ID,,,,,,,,C', '## depth_mm\tdepth, , , mm, , , distance from base, ,N', '## mineral\tMineralogy,,,,,, calcite or aragonite,,C', '## age_calBP\tage, , , calendar years before present, , , reference period: -69-8175 yrBP, ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , analytical techique: stable isotope mass spectrometry,N ']",-15.18,128.37,188,380,3,9,8844.0,-58.0,0.008844,0.0, Cal Year BP, Australia, Expansion and Contraction of the Indo-Pacific Tropical Rain Belt over the Last Three Millennia," Rhawn F. Denniston, Caroline C. Ummenhofer, Alan D. Wanamaker, Matthew S. Lachniet, Gabriele Villarini, Yemane Asmerom, Victor J. Polyak, Kristian J. Passaro, John Cugley, David Woods, and William F. Humphreys", 10.1038/srep34485,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-2016d18o.txt
394.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper']", Cave KNI-51,"['##"" in columns one and two.', '## stalagmite\tstalagmite name,,,,,,,,C', '## depth_mm\tdepth, , , mm, , , distance from base, ,N', '## age_calBP\tage, , , calendar years before present, , , reference period: 356-39971 yrBP, ,N', '## d18OcarbVPDB\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, , isotope ratio mass spectrometry,N ', '## d13CcarbVPDB\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems, , isotope ratio mass spectrometry,N ']",-15.18,128.37,188,381,4,9,20877.0,304.0,0.020877,0.000304, Cal Year BP, Australia, Decoupling of monsoon activity across the northern and southern Indo-Pacific during the Late Glacial," R.F. Denniston, Y. Asmerom, V.J. Polyak, A.D. Wanamaker Jr., C.C. Ummenhofer, W.F. Humphreys, J. Cugley, D. Woods, S. Lucker", 10.1016/j.quascirev.2017.09.014,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-2017iso.txt
395.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,382,5,9,1085.0,1632.0,0.000865,0.000318, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-f-2015flood.txt
396.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,383,6,9,1310.0,1638.0,0.00064,0.000312, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-g-2015flood.txt
397.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,384,7,9,-222.0,232.0,0.002172,0.001718, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-i-2015flood.txt
398.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,385,8,9,236.0,520.0,0.001714,0.00143, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-o-2015flood.txt
399.0,['Meghalayan'], Cave KNI-51,"['##"" in columns one and two.', '##age_AD\tage, , , AD, , , , ,N', '##FloodLayer\tFlood Layer presence/absence, calcium carbonate, , , ,speleothem, 0=no flood layer 1=flood layer, ,N', '##notes\tnotes - stalagmite name,,,,,,,,C']",-15.18,128.37,188,386,9,9,-64.0,255.0,0.002014,0.001695, AD, Australia, Extreme rainfall activity in the Australian tropics reflects changes in the El Ni?±o/Southern Oscillation over the last two millennia," Rhawn F. Denniston, Gabriele Villarini, Angelique N. Gonzales, Karl-Heinz Wyrwoll, Victor J. Polyak, Caroline C. Ummenhofer, Matthew S. Lachniet, Alan D. Wanamaker, Jr, William F. Humphreys, David Woods, and John Cugley", 10.1073/pnas.1422270112,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\kni-51-p-2015flood.txt
401.0,['Upper'], Mairs Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcite, , per mil VPDB, ,speleothems, ,continuous-flow isotope ratio mass spectrometry,N, ', '## d13C\tdelta 13C, calcite, , per mil VPDB, ,speleothems, ,continuous-flow isotope ratio mass spectrometry,N, ']",-32.16,138.83,189,388,1,2,17239.0,14945.0,0.017239,0.014945, Cal Year BP, Australia, Hydroclimate of the Last Glacial Maximum and deglaciation in southern Australia's arid margin interpreted from speleothem records (23-15?ka)," Pauline C. Treble, Andy Baker, Linda K. Ayliffe, Timothy J. Cohen, John C. Hellstrom, Michael K. Gagan, Silvia Frisia, Russell N. Drysdale, Alan D. Griffiths, and Andrea Borsato", 10.5194/cp-13-667-2017,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\mairs2017mc-s1.txt
402.0,['Upper'], Mairs Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N,', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N,', '## d18O\tdelta 18O, calcite, , per mil VPDB, ,speleothems, ,continuous-flow isotope ratio mass spectrometry,N, ', '## d13C\tdelta 13C, calcite, , per mil VPDB, ,speleothems, ,continuous-flow isotope ratio mass spectrometry,N, ']",-32.16,138.83,189,389,2,2,23197.0,15530.0,0.023197,0.01553, Cal Year BP, Australia, Hydroclimate of the Last Glacial Maximum and deglaciation in southern Australia's arid margin interpreted from speleothem records (23-15?ka)," Pauline C. Treble, Andy Baker, Linda K. Ayliffe, Timothy J. Cohen, John C. Hellstrom, Michael K. Gagan, Silvia Frisia, Russell N. Drysdale, Alan D. Griffiths, and Andrea Borsato",10.5194/cp-13-667-2017 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\mairs2017mc-s2.txt
403.0,['Meghalayan'],UnknownPlace,[],34.6,115.5,190,390,1,1,1911.0,1992.0,3.9e-05,0.0, AD,Western Australia,"In situ measurement of seasonal d18O variations and analysis of isotopic 
trends in a modern speleothem from southwest Australia.  ","Treble, P., J. Chappell, M. Gagan, T. Harrison, and K. McKeegan",10.1029/2007JD009694,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\australia\moondyne2005.txt
404.0,['Upper'], Hulu Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",32.5,119.17,140,391,4,4,40722.0,37120.0,0.040722,0.03712, Cal Year BP,CHN, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\cheng2021\cheng2021hulu.txt
405.0,['Upper'], Mawmluh Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",25.27,91.72,191,392,1,1,42653.0,35602.0,0.042653,0.035602, Cal Year BP,IND, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\cheng2021\cheng2021mawmluh.txt
406.0,['Upper'], Wulu Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",26.05,105.08,192,393,1,1,41481.0,36658.0,0.041481,0.036658, Cal Year BP,CHN, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\cheng2021\cheng2021wulu.txt
407.0,['Upper'], Zhangjia Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",32.58,105.97,193,394,1,1,40441.0,36995.0,0.040441,0.036995, Cal Year BP,CHN, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\cheng2021\cheng2021zhangjia.txt
412.0,"['Upper', 'Chibanian']", Xinglong Cave,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,', '## age_BP\tage,,,calendar year before present,,speleothems,,,N,', '## d47_CDES_25C\tDelta 47,calcium carbonate,,per mil I-CDES,,speleothems,raw,isotope ratio mass spectrometry,N,carbon dioxide equilibrium scale 25?oC', '## d47_CDES_25C_error\tDelta 47,calcium carbonate,one standard deviation,per mil I-CDES,,speleothems, ,isotope ratio mass spectrometry,N,carbon dioxide equilibrium scale 25?oC', '## d47-T\tair temperature,Delta 47,,degree Celsius,,climate reconstructions; speleothems,raw,,N,cave air temperature reconstructions', '## d47-T_error\tair temperature,Delta 47,one standard deviation,degree Celsius,,climate reconstructions; speleothems,,,N,cave air temperature reconstructions', '## MAAT\tsurface air temperature,Delta 47,,degree Celsius,,climate reconstructions; speleothems, ,,N,mean annual atmospheric temperature reconstruction', '## d18O-c\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,', '## d18O-d\tdelta 18O, Delta 47,,per mil VSMOW,,climate reconstructions; speleothems,,,N,calculated drip water delta 18O', '## d18O-d_error\tdelta 18O, Delta 47,one standard deviation,per mil VSMOW,,climate reconstructions; speleothems,,,N,calculated drip water delta 18O']",40.48,117.48,194,397,1,1,133400.0,126600.0,0.1334,0.1266, Cal Year BP,CHN, Variable phase relationship between monsoon and temperature in East Asia during Termination II revealed by oxygen and clumped isotopes of a northern Chinese stalagmite," Duan, W., Wang, X., Tan, M., Cui, L., Wang, X., Xiao, Z.",  10.1016/j.epsl.2019.01.043,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\china\duan2022-xl-4.txt
414.0,['Meghalayan'],UnknownPlace,[],32.0,119.0,195,399,1,1,178.0,128.0,0.000178,0.000128, Cal Year BP,eastern China,"A penultimate glacial monsoon record from Hulu Cave and
two-phase glacial terminations.","Cheng, H., R.L. Edwards, Y. Wang, X. Kong, 
Y. Ming, M.J. Kelly, X. Wang, C.D. Gallup, and W. Liu.  ",Unknown_DOI,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\china\hulu2006.txt
416.0,['Meghalayan'],UnknownPlace,[],39.48,115.54,196,401,1,1,1526.0,1992.0,0.000424,0.0, AD,China,"Speleothems as high-resolution
paleoenvironment archives: records from northeastern China.","T.-L. Ku and H.-C. Li,",Unknown_DOI,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\china\shihua1998.txt
418.0,['Meghalayan'],UnknownPlace,[],32.6,107.0,197,403,1,1,120.0,102.0,1.2e-07,1.0199999999999999e-07, cal kyr BP,China,"Decoupling of stalagmite-derived Asian summer monsoon records from 
North Atlantic temperature change during marine oxygen isotope stage 5d.","Zhou, H., J. Zhao, P. Zhang, C.-C. Shen, B. Chi, Y. Feng, Y. Lin, 
H. Guan, and C.-F. You",10.1016/j.yqres.2008.04.007  ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\china\suozi2008.txt
419.0,['Meghalayan'],UnknownPlace,[],33.9,105.0,198,404,1,1,193.0,2003.0,0.001757,0.0, AD,Chin,"A Test of Climate, Sun, and Culture Relationships 
from an 1810-Year Chinese Cave Record.","Zhang, P.,  H. Cheng, R.L. Edwards, F. Chen, Y. Wang, 
X. Yang, J. Liu, M. Tan, X. Wang, J. Liu, C. An, Z. Dai, 
J. Zhou, D. Zhang, J. Jia, L. Jin, and K. R. Johnson.  ","10.1126/science.1163965 
",C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\china\wanxiang2008.txt
420.0,['Upper'], Cherrapunji Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,sample depth from top', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction', '## d13C_aragcor\tdelta 13C,,,per mil VPDB,,speleothems,corrected,,N,delta 13C after aragonite correction']",25.2,92.45,199,405,1,3,26800.0,21800.0,0.0268,0.0218, Cal Year BP,IND, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\dong2022\dong2022-cherrapunji-2.txt
421.0,['Upper'], Cherrapunji Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,sample depth from top', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction', '## d13C_aragcor\tdelta 13C,,,per mil VPDB,,speleothems,corrected,,N,delta 13C after aragonite correction']",25.2,92.45,199,406,2,3,25341.0,23798.0,0.025341,0.023798, Cal Year BP,IND, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng", 10.1038/s41467-022-33583-4,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\dong2022\dong2022-cherrapunji-2017-1.txt
422.0,['Upper'], Cherrapunji Cave ,"['##"" in columns one and two.', '## sampleID\tsample identification,,,,,speleothems,,,C,sample number', '## depth\tdepth,,,millimeter,,speleothems,,,N,sample depth from top', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction']",25.2,92.45,199,407,3,3,26800.0,21800.0,0.0268,0.0218, Cal Year BP,IND, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\dong2022\dong2022-cherrapunji-comp.txt
